#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 05 19 51 999 99.0 99.0  2.90 11.76  9.59 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 20 21 999 99.0 99.0  3.00 13.33  9.56 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 20 51 999 99.0 99.0  2.87 12.50  9.39 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 21 21 999 99.0 99.0  2.98 13.33  9.91 321 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 21 51 999 99.0 99.0  2.81 13.33  9.62 321 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 22 21 999 99.0 99.0  2.86 12.50  9.94 325 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 22 51 999 99.0 99.0  3.30 13.33 10.69 326 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 23 21 999 99.0 99.0  3.08 14.29 10.41 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 05 23 51 999 99.0 99.0  3.59 13.33 11.12 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 00 21 999 99.0 99.0  3.58 14.29 10.92 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 00 51 999 99.0 99.0  3.67 13.33 11.21 321 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 01 21 999 99.0 99.0  4.20 14.29 11.66 325 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 01 51 999 99.0 99.0  3.39 14.29 11.11 325 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 02 21 999 99.0 99.0  3.81 14.29 11.29 326 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 02 51 999 99.0 99.0  3.58 15.38 11.29 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 03 21 999 99.0 99.0  3.61 15.38 11.34 326 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 03 51 999 99.0 99.0  4.00 14.29 11.38 319 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 04 21 999 99.0 99.0  3.68 13.33 11.07 328 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 04 51 999 99.0 99.0  4.03 15.38 11.33 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 05 21 999 99.0 99.0  4.30 14.29 11.57 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 05 51 999 99.0 99.0  3.67 14.29 10.76 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 06 21 999 99.0 99.0  3.79 15.38 10.80 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 06 06 51 999 99.0 99.0  4.16 15.38 11.27 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 07 21 999 99.0 99.0  3.68 16.67 10.50 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 07 51 999 99.0 99.0  4.41 14.29 11.51 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 08 21 999 99.0 99.0  3.74 16.67 10.86 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 08 51 999 99.0 99.0  4.20 15.38 11.41 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 09 21 999 99.0 99.0  3.65 15.38 10.88 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 09 51 999 99.0 99.0  3.69 15.38 11.11 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 10 21 999 99.0 99.0  3.55 14.29 11.04 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 10 51 999 99.0 99.0  3.63 13.33 11.15 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 11 21 999 99.0 99.0  3.29 15.38 10.88 319 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 11 51 999 99.0 99.0  3.99 15.38 11.55 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 12 21 999 99.0 99.0  3.32 15.38 11.01 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 12 51 999 99.0 99.0  3.63 16.67 11.90 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 13 21 999 99.0 99.0  3.39 14.29 11.40 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 13 51 999 99.0 99.0  3.55 16.67 12.05 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 14 21 999 99.0 99.0  3.77 16.67 12.03 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 14 51 999 99.0 99.0  3.32 15.38 11.00 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 15 21 999 99.0 99.0  3.33 15.38 11.18 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 15 51 999 99.0 99.0  3.55 16.67 11.59 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 16 21 999 99.0 99.0  3.29 16.67 11.30 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 16 51 999 99.0 99.0  3.50 16.67 12.17 310 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 17 21 999 99.0 99.0  3.21 15.38 11.83 314 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 17 51 999 99.0 99.0  3.47 16.67 12.27 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 18 21 999 99.0 99.0  3.14 14.29 11.73 307 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 06 18 51 999 99.0 99.0  2.97 14.29 11.33 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 19 21 999 99.0 99.0  3.16 16.67 11.64 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 19 51 999 99.0 99.0  3.23 16.67 11.63 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 20 21 999 99.0 99.0  3.23 16.67 11.62 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 20 51 999 99.0 99.0  3.27 16.67 11.52 307 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 21 21 999 99.0 99.0  3.03 18.18 11.22 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 06 21 51 999 99.0 99.0  2.89 16.67 11.02 310 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 06 22 21 999 99.0 99.0  2.96 15.38 11.32 310 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 06 22 51 999 99.0 99.0  2.87 18.18 11.04 310 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 06 23 21 999 99.0 99.0  2.88 15.38 11.19 314 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 06 23 51 999 99.0 99.0  3.22 14.29 11.46 312 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 07 00 21 999 99.0 99.0  2.64 16.67 10.89 310 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 07 00 51 999 99.0 99.0  3.14 16.67 11.72 314 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 07 01 21 999 99.0 99.0  3.20 15.38 11.96 319 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 07 01 51 999 99.0 99.0  2.68 16.67 11.23 317 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 07 02 21 999 99.0 99.0  2.75 15.38 11.07 324 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 07 02 51 999 99.0 99.0  2.94 13.33 11.41 315 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 03 21 999 99.0 99.0  3.24 16.67 11.74 317 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 03 51 999 99.0 99.0  2.87 15.38 10.95 315 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 04 21 999 99.0 99.0  3.20 15.38 11.54 307 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 04 51 999 99.0 99.0  2.72 14.29 11.05 310 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 05 21 999 99.0 99.0  2.65 15.38 11.17 312 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 05 51 999 99.0 99.0  3.14 15.38 11.73 315 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 06 21 999 99.0 99.0  2.95 15.38 11.38 311 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 06 51 999 99.0 99.0  3.24 15.38 11.83 312 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 07 21 999 99.0 99.0  3.31 15.38 11.86 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 07 51 999 99.0 99.0  3.27 14.29 11.30 310 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 08 21 999 99.0 99.0  3.68 15.38 11.82 314 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 08 51 999 99.0 99.0  3.50 15.38 11.84 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 09 21 999 99.0 99.0  3.48 15.38 11.25 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 09 51 999 99.0 99.0  3.80 15.38 11.68 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 10 21 999 99.0 99.0  3.93 14.29 12.11 310 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 10 51 999 99.0 99.0  3.77 15.38 11.61 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 11 21 999 99.0 99.0  4.07 15.38 11.67 314 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 11 51 999 99.0 99.0  3.50 13.33 10.86 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 12 21 999 99.0 99.0  4.05 15.38 11.41 314 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 12 51 999 99.0 99.0  3.82 15.38 11.21 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 13 21 999 99.0 99.0  3.77 14.29 10.83 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 13 51 999 99.0 99.0  3.69 14.29 11.10 319 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 14 21 999 99.0 99.0  3.75 15.38 11.29 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 14 51 999 99.0 99.0  3.76 15.38 10.70 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 15 21 999 99.0 99.0  4.12 15.38 11.43 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 15 51 999 99.0 99.0  3.73 12.50 10.85 317 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 07 16 21 999 99.0 99.0  3.99 14.29 10.86 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 16 51 999 99.0 99.0  4.15 15.38 11.35 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 17 21 999 99.0 99.0  3.99 14.29 11.44 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 17 51 999 99.0 99.0  3.74 15.38 11.10 304 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 18 21 999 99.0 99.0  3.56 13.33 10.97 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 18 51 999 99.0 99.0  3.76 13.33 10.99 310 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 19 21 999 99.0 99.0  3.59 12.50 10.70 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 19 51 999 99.0 99.0  3.47 15.38 11.14 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 20 21 999 99.0 99.0  3.57 16.67 11.38 311 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 20 51 999 99.0 99.0  3.55 15.38 11.31 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 21 21 999 99.0 99.0  3.23 13.33 10.70 305 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 07 21 51 999 99.0 99.0  3.53 15.38 10.72 311 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 22 21 999 99.0 99.0  3.42 15.38 10.84 311 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 22 51 999 99.0 99.0  3.74 14.29 11.09 307 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 23 21 999 99.0 99.0  3.63 14.29 11.45 308 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 07 23 51 999 99.0 99.0  3.57 15.38 11.34 308 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 00 21 999 99.0 99.0  3.20 14.29 10.97 308 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 00 51 999 99.0 99.0  3.10 14.29 10.65 310 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 01 21 999 99.0 99.0  3.25 15.38 10.66 304 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 01 51 999 99.0 99.0  3.45 14.29 11.14 311 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 02 21 999 99.0 99.0  3.25 14.29 10.95 310 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 02 51 999 99.0 99.0  3.21 14.29 11.14 311 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 03 21 999 99.0 99.0  3.15 14.29 11.07 312 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 03 51 999 99.0 99.0  3.26 15.38 11.26 308 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 08 04 21 999 99.0 99.0  3.25 13.33 10.88 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 04 51 999 99.0 99.0  3.38 14.29 11.19 308 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 05 21 999 99.0 99.0  3.29 13.33 10.80 310 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 05 51 999 99.0 99.0  3.87 14.29 11.68 310 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 06 21 999 99.0 99.0  3.03 14.29 10.59 319 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 06 51 999 99.0 99.0  3.37 14.29 11.10 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 07 21 999 99.0 99.0  3.51 14.29 11.13 304 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 07 51 999 99.0 99.0  3.49 15.38 11.35 305 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 08 21 999 99.0 99.0  3.37 14.29 11.04 307 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 08 51 999 99.0 99.0  3.48 14.29 11.24 314 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 09 21 999 99.0 99.0  3.54 13.33 11.29 314 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 09 51 999 99.0 99.0  3.45 14.29 11.26 312 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 10 21 999 99.0 99.0  3.42 14.29 10.97 310 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 10 51 999 99.0 99.0  3.60 14.29 11.21 310 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 11 21 999 99.0 99.0  3.18 12.50 10.47 319 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 11 51 999 99.0 99.0  3.36 14.29 11.01 308 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 12 21 999 99.0 99.0  3.61 14.29 11.48 317 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 12 51 999 99.0 99.0  3.50 13.33 11.30 318 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 13 21 999 99.0 99.0  3.46 13.33 11.13 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 13 51 999 99.0 99.0  3.23 12.50 10.90 314 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 14 21 999 99.0 99.0  3.72 14.29 11.49 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 14 51 999 99.0 99.0  3.22 14.29 11.07 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 15 21 999 99.0 99.0  3.07 13.33 10.89 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 15 51 999 99.0 99.0  2.83 14.29 10.85 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 16 21 999 99.0 99.0  3.45 14.29 11.66 319 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 16 51 999 99.0 99.0  2.92 13.33 10.50 314 9999.0 999.0  24.6 999.0 99.0 99.00
2010 01 08 17 21 999 99.0 99.0  3.51 14.29 11.23 312 9999.0 999.0  24.6 999.0 99.0 99.00
2010 01 08 17 51 999 99.0 99.0  3.24 14.29 11.41 308 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 18 21 999 99.0 99.0  2.98 13.33 10.53 315 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 18 51 999 99.0 99.0  3.07 14.29 11.05 311 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 19 21 999 99.0 99.0  3.30 14.29 11.22 311 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 19 51 999 99.0 99.0  3.20 13.33 11.14 314 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 08 20 21 999 99.0 99.0  3.09 13.33 10.80 315 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 20 51 999 99.0 99.0  3.26 13.33 11.46 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 08 21 21 999 99.0 99.0  3.10 13.33 10.97 318 9999.0 999.0  25.1 999.0 99.0 99.00
2010 01 08 21 51 999 99.0 99.0  2.99 13.33 10.54 315 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 08 22 21 999 99.0 99.0  2.98 13.33 10.77 315 9999.0 999.0  25.2 999.0 99.0 99.00
2010 01 08 22 51 999 99.0 99.0  3.09 13.33 10.86 315 9999.0 999.0  25.2 999.0 99.0 99.00
2010 01 08 23 21 999 99.0 99.0  3.10 14.29 11.23 311 9999.0 999.0  25.3 999.0 99.0 99.00
2010 01 08 23 51 999 99.0 99.0  2.92 13.33 10.83 315 9999.0 999.0  25.2 999.0 99.0 99.00
2010 01 09 00 21 999 99.0 99.0  2.62 14.29 10.57 318 9999.0 999.0  25.3 999.0 99.0 99.00
2010 01 09 00 51 999 99.0 99.0  3.06 13.33 11.23 325 9999.0 999.0  25.4 999.0 99.0 99.00
2010 01 09 01 21 999 99.0 99.0  2.66 13.33 10.53 329 9999.0 999.0  25.4 999.0 99.0 99.00
2010 01 09 01 51 999 99.0 99.0  2.65 13.33 11.02 322 9999.0 999.0  25.3 999.0 99.0 99.00
2010 01 09 02 21 999 99.0 99.0  2.83 14.29 11.51 319 9999.0 999.0  25.3 999.0 99.0 99.00
2010 01 09 02 51 999 99.0 99.0  2.77 13.33 11.35 322 9999.0 999.0  25.2 999.0 99.0 99.00
2010 01 09 03 21 999 99.0 99.0  3.08 15.38 11.84 335 9999.0 999.0  25.1 999.0 99.0 99.00
2010 01 09 03 51 999 99.0 99.0  2.86 16.67 11.63 339 9999.0 999.0  25.2 999.0 99.0 99.00
2010 01 09 04 21 999 99.0 99.0  2.87 14.29 11.61 328 9999.0 999.0  25.1 999.0 99.0 99.00
2010 01 09 04 51 999 99.0 99.0  3.04 14.29 11.75 325 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 09 05 21 999 99.0 99.0  2.97 14.29 11.96 328 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 05 51 999 99.0 99.0  2.72 15.38 11.80 338 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 06 21 999 99.0 99.0  3.18 14.29 12.28 332 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 06 51 999 99.0 99.0  3.21 15.38 12.42 335 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 07 21 999 99.0 99.0  2.87 15.38 11.97 340 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 07 51 999 99.0 99.0  2.95 15.38 11.79 331 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 08 21 999 99.0 99.0  2.99 15.38 11.95 329 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 08 51 999 99.0 99.0  2.62 13.33 11.32 325 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 09 21 999 99.0 99.0  2.95 13.33 11.84 324 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 09 51 999 99.0 99.0  2.80 13.33 11.35 328 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 10 21 999 99.0 99.0  3.07 12.50 11.86 324 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 10 51 999 99.0 99.0  2.44 13.33 11.30 318 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 11 21 999 99.0 99.0  2.57 12.50 11.53 328 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 11 51 999 99.0 99.0  2.81 15.38 11.79 339 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 12 21 999 99.0 99.0  2.35 15.38 11.37 336 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 12 51 999 99.0 99.0  2.82 15.38 11.81 328 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 13 21 999 99.0 99.0  2.47 13.33 11.14 324 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 09 13 51 999 99.0 99.0  2.54 14.29 11.77 328 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 14 51 999 99.0 99.0  2.65 13.33 11.80 314 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 15 21 999 99.0 99.0  2.46 13.33 11.53 329 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 15 51 999 99.0 99.0  2.41 14.29 11.22 328 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 16 21 999 99.0 99.0  2.38 12.50 11.38 312 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 16 51 999 99.0 99.0  2.38 15.38 11.42 321 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 17 21 999 99.0 99.0  2.46 13.33 10.94 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 17 51 999 99.0 99.0  2.37 11.11 11.02 324 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 18 21 999 99.0 99.0  2.31 12.50 11.41 317 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 18 51 999 99.0 99.0  2.16 13.33 11.02 318 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 19 21 999 99.0 99.0  2.29 14.29 11.40 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 09 19 51 999 99.0 99.0  2.39 12.50 11.03 322 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 20 21 999 99.0 99.0  2.19 14.29 10.79 328 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 20 51 999 99.0 99.0  2.14 14.29 10.67 331 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 21 21 999 99.0 99.0  2.23 14.29 10.60 326 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 21 51 999 99.0 99.0  2.05 13.33  9.85 328 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 22 21 999 99.0 99.0  2.04 14.29  9.45 333 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 22 51 999 99.0 99.0  1.97 13.33  9.22 322 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 09 23 21 999 99.0 99.0  2.02 13.33  9.32 332 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 09 23 51 999 99.0 99.0  1.89 14.29  8.70 338 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 00 21 999 99.0 99.0  2.00 12.50  8.60 332 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 10 00 51 999 99.0 99.0  1.92 12.50  8.32 333 9999.0 999.0  25.0 999.0 99.0 99.00
2010 01 10 01 21 999 99.0 99.0  1.83 13.33  8.12 331 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 01 51 999 99.0 99.0  1.70 12.50  7.51 326 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 02 21 999 99.0 99.0  1.88 12.50  7.82 335 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 02 51 999 99.0 99.0  1.82 12.50  7.74 331 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 03 21 999 99.0 99.0  1.77 11.11  7.36 332 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 03 51 999 99.0 99.0  1.75 12.50  7.11 326 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 04 21 999 99.0 99.0  1.78 12.50  7.10 329 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 04 51 999 99.0 99.0  1.68 12.50  7.08 340 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 05 21 999 99.0 99.0  1.76 12.50  7.28 324 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 05 51 999 99.0 99.0  1.62 12.50  6.96 329 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 06 21 999 99.0 99.0  1.64 12.50  6.87 336 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 06 51 999 99.0 99.0  1.76 13.33  7.42 322 9999.0 999.0  24.9 999.0 99.0 99.00
2010 01 10 07 21 999 99.0 99.0  1.77 13.33  7.30 338 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 07 51 999 99.0 99.0  1.70 12.50  7.24 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 08 21 999 99.0 99.0  1.73 13.33  7.14 335 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 08 51 999 99.0 99.0  1.85 11.76  7.25 329 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 09 21 999 99.0 99.0  1.86 11.76  7.53 332 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 09 51 999 99.0 99.0  1.76 12.50  7.13 324 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 10 21 999 99.0 99.0  1.85 12.50  7.43 328 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 10 51 999 99.0 99.0  1.90 12.50  7.55 331 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 11 21 999 99.0 99.0  1.89 11.76  7.63 321 9999.0 999.0  24.7 999.0 99.0 99.00
2010 01 10 11 51 999 99.0 99.0  1.73 11.11  7.34 329 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 12 21 999 99.0 99.0  1.81 11.76  7.36 325 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 12 51 999 99.0 99.0  1.87 12.50  7.83 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 13 21 999 99.0 99.0  1.85 11.76  7.60 325 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 13 51 999 99.0 99.0  2.01 11.76  8.02 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 14 21 999 99.0 99.0  1.86 11.76  7.53 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 14 51 999 99.0 99.0  1.93 12.50  8.03 322 9999.0 999.0  24.8 999.0 99.0 99.00
2010 01 10 15 21 999 99.0 99.0  1.99 10.53  8.14 322 9999.0 999.0  24.8 999.0 99.0 99.00
